position,publicwww_rank,domain,typeform_indexed_match,indexed_typeform_urls,typeform_form_urls,combined_typeform_urls,publicwww_email_candidate_count,publicwww_email_candidates,combined_email_candidates,email_visibility,corporate_status,scan_mode,verification_eligible_emails,valid_emails,invalid_emails,risky_emails,unknown_emails,verification_summary
12456,>30M,yuno.immo,yes,,,,0,,hello@yuno.immo ; press@yuno.immo,showing_email_candidates,not_flagged,contact_pages,hello@yuno.immo ; press@yuno.immo,hello@yuno.immo,,,press@yuno.immo,valid=1; invalid=0; risky=0; unknown=1
12457,>30M,humainlabs.com,yes,,,https://indyonline.typeform.com/to/mdaXxmbw,0,,hello@humainlabs.com,showing_email_candidates,not_flagged,contact_pages,hello@humainlabs.com,hello@humainlabs.com,,,,valid=1; invalid=0; risky=0; unknown=0
12458,>30M,timothycollective.com,yes,,,https://timothycollective.typeform.com/to/RNXl7Vcc,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12459,>30M,eventforms.be,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12460,>30M,oneyoueastsussex.org.uk,yes,,,https://thrivetribe.typeform.com/to/n2Ucd2,0,,hello@oneyoueastsussex.org.uk,showing_email_candidates,not_flagged,contact_pages,hello@oneyoueastsussex.org.uk,hello@oneyoueastsussex.org.uk,,,,valid=1; invalid=0; risky=0; unknown=0
12461,>30M,wallpaperperthwa.com.au,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12462,>30M,laminutevacances.fr,yes,,,https://questionnaire-smlmv.typeform.com/to/VHbVQd,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12463,>30M,louisecameronedlund.com,yes,,,https://lce3.typeform.com/to/WB1jS3,0,,info@louisecameronedlund.com,showing_email_candidates,not_flagged,contact_pages,info@louisecameronedlund.com,,,,info@louisecameronedlund.com,valid=0; invalid=0; risky=0; unknown=1
12464,>30M,wealthy-heart.com,no,,,,0,,ing.christian.pozza@gmail.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12465,>30M,notastitchup.com,yes,,,https://zephajackson.typeform.com/to/NLIZgl,0,,hello@notastitchup.com,showing_email_candidates,not_flagged,contact_pages,hello@notastitchup.com,hello@notastitchup.com,,,,valid=1; invalid=0; risky=0; unknown=0
12466,>30M,brookdalerecovery.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12467,>30M,reistateofmind.com,no,,,,0,,info@reistateofmind.com ; reistateofmind@gmail.com,showing_email_candidates,not_flagged,contact_pages,info@reistateofmind.com,,,,info@reistateofmind.com,valid=0; invalid=0; risky=0; unknown=1
12468,>30M,stonecooler.com,yes,,,https://c8rdimxb5dd.typeform.com/to/YRLuFFGY,0,,info@steinobjekte.com ; steinobjekte@secure-pec.it,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12469,>30M,companiadeluz.es,yes,,,https://selectra.typeform.com/to/d6Old7Ss ; https://selectra.typeform.com/to/QpOCxv1Y,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12470,>30M,shiftgrit.com,no,,,http://embed.typeform.com/ ; https://embed.typeform.com/ ; https://form.typeform.com/,0,,concierge@shiftgrit.com ; mountroyal@shiftgrit.shop,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12471,>30M,formbricks.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12472,>30M,aidaform.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12473,>30M,websitevergleich.com,no,,,,0,,info@pagestreet.de,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12474,>30M,touchpoint.video,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12475,>30M,handiwork.services,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12476,>30M,debtrise.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12477,>30M,harmonybeus.com,yes,,,https://harmonybeus.typeform.com/to/pht2kZ,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12478,>30M,gotackle.app,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12479,>30M,dealershipguy.com,yes,,,https://2tqce38uozv.typeform.com/to/pouhSrfL ; https://2tqce38uozv.typeform.com/to/RiXbRiMJ,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12480,>30M,ntscreative.co.uk,yes,,,https://efstathiosstivaros.typeform.com/to/CpAXw3 ; https://embed.typeform.com/,0,,hello@ntscreative.co.uk,showing_email_candidates,not_flagged,contact_pages,hello@ntscreative.co.uk,hello@ntscreative.co.uk,,,,valid=1; invalid=0; risky=0; unknown=0
12481,>30M,electricite-renovation-bayonne.fr,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12482,>30M,perthscreeningsolutions.com.au,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12483,>30M,dreambuildship.com,yes,,,https://developerjack.typeform.com/to/xi33mH ; https://embed.typeform.com/,0,,alpine@v2.x.x,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12484,>30M,efp.clinic,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12485,>30M,tagly.app,no,,,,0,,ed@gobionic.io,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12486,>30M,blissfulliving4u.com,yes,,,,0,,info@blissfulliving4u.com,showing_email_candidates,not_flagged,contact_pages,info@blissfulliving4u.com,,,,info@blissfulliving4u.com,valid=0; invalid=0; risky=0; unknown=1
12487,>30M,davidmcgeeloans.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12488,>30M,nahrhaftig.net,yes,,,http://www.typeform.com/ ; https://embed.typeform.com/ ; https://nahrhaftig.typeform.com/to/xh1nGbBq,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12489,>30M,cargoroo.nl,yes,,,https://form.typeform.com/to/ayfRkZwq,0,,cargoroo@mobybikes.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12490,>30M,100sfumaturedicibo.com,no,,,,0,,dottmichelarossi@gmail.com ; info@100sfumaturedicibo.com ; info@centromedicocairoli.com,showing_email_candidates,not_flagged,contact_pages,info@100sfumaturedicibo.com,info@100sfumaturedicibo.com,,,,valid=1; invalid=0; risky=0; unknown=0
12491,>30M,hitayport.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12492,>30M,bernk.ru,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12493,>30M,igrosup.ru,no,,,,0,,flags@2x.png ; info@igrosup.ru,showing_email_candidates,not_flagged,contact_pages,info@igrosup.ru,,,,info@igrosup.ru,valid=0; invalid=0; risky=0; unknown=1
12494,>30M,hotcollection.ru,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12495,>30M,visateka.ru,no,,,,0,,100@visateka.ru ; info@visateka.ru,showing_email_candidates,not_flagged,contact_pages,info@visateka.ru,,,,info@visateka.ru,valid=0; invalid=0; risky=0; unknown=1
12496,>30M,eastlakehs.net,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12497,>30M,successfulai.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12498,>30M,webky.de,yes,,,https://webky.typeform.com/to/UifJFN,0,,mail@webky.de,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12499,>30M,finkey.fr,yes,,,https://aa897yd8ofg.typeform.com/to/mdeVPtOs,0,,direction@finkey.fr,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12500,>30M,jetriedansmonentreprise.be,no,,,,0,,communication@valipac.be,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12501,>30M,mariathan.com,no,,,,0,,mariathandesign@gmail.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12502,>30M,dx4solutionsllc.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12503,>30M,swfievents.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12504,>30M,voxswag.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12505,>30M,microfastacademy.com,no,,,,0,,microfastacademy@gmail.com ; yourname@gmail.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12506,>30M,pulse360program.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12507,>30M,advisormanagedportfolios.com,yes,,,https://jrcumplido.typeform.com/to/oVnYI7iH,0,,info@advisormanagedportfolios.com,showing_email_candidates,not_flagged,contact_pages,info@advisormanagedportfolios.com,info@advisormanagedportfolios.com,,,,valid=1; invalid=0; risky=0; unknown=0
12508,>30M,lauramaccarley.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12509,>30M,northstardentistryidaho.com,yes,,,https://service300627.typeform.com/to/oMu1i0i4,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12510,>30M,consultantssuccessformula.com,no,,,https://summitsuccess.typeform.com/,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12511,>30M,gravitasimpact.com,yes,,,https://y8oops9k0c5.typeform.com/to/szWUnMdG,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12512,>30M,artsychowroamer.com,yes,,,https://artsy078769.typeform.com/to/ltnkJx,0,,artsy@artsychowroamer.com ; artsychowroamer@gmail.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12513,>30M,ecolemontessorinantes.com,yes,,,,0,,francois.ligeron.lespetons@gmail.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12514,>30M,nocedesign.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12515,>30M,est88.net,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12516,>30M,yakitsuke-tosou.com,no,,,,0,,sun-fron-arakawa@y6.dion.ne.jp,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12517,>30M,momentum-grp.com,yes,,,https://form.typeform.com/to/OIXjb1OV,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12518,>30M,briggsandwalker.com,yes,,,https://nmz8zevyr70.typeform.com/to/fdZS4iHa,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12519,>30M,dreamers.church,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12520,>30M,calindra.tech,yes,,,https://admin.typeform.com/ ; https://embed.typeform.com/ ; https://form.typeform.com/to/DtC9pv,0,,contato@calindra.com.br,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12521,>30M,luxurybalitours.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12522,>30M,aorika.com,yes,,,https://riy5dl1dihi.typeform.com/to/p1XSUC25,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12523,>30M,bimalraj.com,yes,,,https://bimalraj.typeform.com/to/yLmBsJe4,0,,bimal@bimalraj.com ; contact@bimalraj.com ; emailbimal@bimalraj.com,showing_email_candidates,not_flagged,contact_pages,contact@bimalraj.com,contact@bimalraj.com,,,,valid=1; invalid=0; risky=0; unknown=0
12524,>30M,socioaccess.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12525,>30M,obedabbo.com,no,,,,0,,mail@obedabbo.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12526,>30M,thinkunbroken.com,no,,,https://thinkunbroken.typeform.com/,0,,michael@thinkunbroken.com ; thinkunbroken@gmail.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12527,>30M,tokushimaken-shoboukyokai.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12528,>30M,coherencedigital.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12529,>30M,prenuvo.com,yes,,,https://prenuvo.typeform.com/ ; https://prenuvo.typeform.com/to/YAjLiWjq,0,,ambassador@prenuvo.com ; feedback@prenuvo.com ; hello@prenuvo.com ; lenis@1.2.3 ; media@prenuvo.com,showing_email_candidates,not_flagged,contact_pages,hello@prenuvo.com ; media@prenuvo.com,hello@prenuvo.com,,,media@prenuvo.com,valid=1; invalid=0; risky=0; unknown=1
12530,>30M,vladimirmuhvich.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12531,>30M,kentuckycurrencyexchange.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12532,>30M,vrtl.academy,yes,,,https://embed.typeform.com/ ; https://yondr.typeform.com/to/tfYXLY ; https://yondr.typeform.com/to/ynuPYF,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12533,>30M,gustavogarciafitness.com,yes,,,https://00e1s1h1r0t.typeform.com/to/vL8WMjj5,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12534,>30M,syncarto.com,yes,,,https://admin.typeform.com/ ; https://embed.typeform.com/ ; https://woodywallace130228.typeform.com/to/I17Ug2,0,,leaflet@1.3.4,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12535,>30M,permiscity.com,yes,,,https://z7cqzg7v9ux.typeform.com/to/a3Srw4Ez,0,,contact.permiscity@gmail.com ; permiscitychelles@gmail.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12536,>30M,cybersecuritycloudexpo.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12537,>30M,sapibaik.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12538,>30M,keldairhr.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12539,>30M,outsourcingdepotinc.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12540,>30M,patmurphy.media,yes,,,https://embed.typeform.com/ ; https://patrickmurphy3.typeform.com/to/JuL4N5 ; https://patrickmurphy3.typeform.com/to/L4aGgv ; https://patrickmurphy3.typeform.com/to/XJNbqw,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12541,>30M,bebighearted.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12542,>30M,s3bit.com,yes,,,https://admin.typeform.com/ ; https://embed.typeform.com/ ; https://gabriele338513.typeform.com/to/rMxF8x,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12543,>30M,isolutions.technology,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12544,>30M,paulanutricionycoaching.com,yes,,,https://programaarmonia.typeform.com/to/OgA5kQQ0,0,,contacto@paulanutricionycoaching.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12545,>30M,refugefellowship.church,no,,,,0,,refugefellowshiphickory@gmail.com ; support@churchspring.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12546,>30M,hyyercreative.com,yes,,,https://form.typeform.com/to/YxT6M5Iu,0,,info@hyyercreative.com,showing_email_candidates,not_flagged,contact_pages,info@hyyercreative.com,,,,info@hyyercreative.com,valid=0; invalid=0; risky=0; unknown=1
12547,>30M,ycmsummit.com,yes,,,https://cohootsfdn.typeform.com/to/ljmBkf,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12548,>30M,matiaslaca.com,no,,,https://alfamentoring.typeform.com/,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12549,>30M,r3stretch.com,no,,,,0,,info@r3stretch.com,showing_email_candidates,not_flagged,contact_pages,info@r3stretch.com,,,,info@r3stretch.com,valid=0; invalid=0; risky=0; unknown=1
12550,>30M,objectiveplatform.com,yes,,,https://form.typeform.com/to/QIJaR91r,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12551,>30M,macroduct.com,no,,,https://embed.typeform.com/,0,,aos@2.3.1 ; au.service@elitechgroup.com ; bootstrap@4.6.2 ; info.macroductadvanced@bruker.com ; sales.rdn@bruker.com ; service_gonotec@elitechgroup.com ; support@elitechgroup.com ; support@elitechuk.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12552,>30M,isadorabastos.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12553,>30M,macroductadvanced.com,no,,,https://embed.typeform.com/,0,,aos@2.3.1 ; au.service@elitechgroup.com ; bootstrap@4.6.2 ; info.macroductadvanced@bruker.com ; sales.rdn@bruker.com ; service_gonotec@elitechgroup.com ; support@elitechgroup.com ; support@elitechuk.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12554,>30M,palmandsandvillas.com,yes,,,,0,,hello@palmsandvillas.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12555,>30M,shgoldenbeauty.com,no,,,,0,,asesorias@shgoldenbeauty.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12556,>30M,travelogixclientassembly.com,yes,,,https://travelogix.typeform.com/to/sDvJIhnX,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12557,>30M,rexframe.uk,yes,,,https://gumpo.typeform.com/to/i83T2HY1,0,,info@rexframe.co.uk,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12558,>30M,schnepsmedia.com,yes,,,https://embed.typeform.com/,0,,contact@schnepsmedia.com,showing_email_candidates,not_flagged,contact_pages,contact@schnepsmedia.com,contact@schnepsmedia.com,,,,valid=1; invalid=0; risky=0; unknown=0
12559,>30M,fossa.systems,no,,,,0,,case-study-copy@2x-1-1024x805.jpg ; case-study-copy@2x-1-300x236.jpg ; case-study-copy@2x-1-768x604.jpg ; case-study-copy@2x-1.jpg ; contact@fossa.systems ; defense@2x-150x150.jpg ; defense@2x-300x300.jpg ; defense@2x.jpg ; energy@2x-150x150.jpg ; energy@2x-300x300.jpg ; energy@2x.jpg ; fossa_system_logo_white@1x.svg ; ganaderia@2x-150x150.jpg ; ganaderia@2x-300x300.jpg ; ganaderia@2x.jpg ; infrastructure@2x-150x150.jpg ; infrastructure@2x-300x300.jpg ; infrastructure@2x.jpg ; logistics@2x-150x150.jpg ; logistics@2x-300x300.jpg ; logistics@2x.jpg ; oil-gas@2x-150x150.jpg ; oil-gas@2x-300x300.jpg ; oil-gas@2x.jpg ; satellite_ing@2x-300x184.jpg ; satellite_ing@2x.jpg,showing_email_candidates,not_flagged,contact_pages,contact@fossa.systems,contact@fossa.systems,,,,valid=1; invalid=0; risky=0; unknown=0
